Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,74516,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,45973513,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,166414752,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,13862053,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,145519404,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,1241361687,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,375182025,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,156131845,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,698674,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,32412857,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,83023136,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,526158840,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,37240936,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,121591957,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,5797901,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,641058,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,20062339,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,959069,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,2396709,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,23005584,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,52689655,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,21146896,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,200406399,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,6229128,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,123009670,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,12030254,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,805701749,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,36915875,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,147141728,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,532027327,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,829916951,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,40090694,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,60302176,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,2340157,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,9425013,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,43565,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,48959825,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,143452,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,21930157,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,4659189,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,60129996,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,2838166,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,16270980,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,12452871,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,39327175,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,58712,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,54819209,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,20413475,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,24540445,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,39856634,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,12376092,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,58498370,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,13216700,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,16794211,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,8427949,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,94206203,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,17865498,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,186179715,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,10194404,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,21188537,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,88222988,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,182894390,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,98484912,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,50604528,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,16557660,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,31547,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,48716387,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,664024,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,9653352,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,3079383,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,25359993,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,11,Beverages,1,No Quantity,,,,,,,150243585,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,11,Beverages,1,No Quantity,,,,,,,9981302,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,11,Beverages,1,No Quantity,,,,,,,916967521,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,11,Beverages,1,No Quantity,,,,,,,10394680,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,11,Beverages,1,No Quantity,,,,,,,1935860,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,11,Beverages,1,No Quantity,,,,,,,7518164,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,11,Beverages,1,No Quantity,,,,,,,60879,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,11,Beverages,1,No Quantity,,,,,,,561663,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,11,Beverages,1,No Quantity,,,,,,,93409,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,11,Beverages,1,No Quantity,,,,,,,2233722,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,18039818,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,7071665,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,20497832,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,12917614,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,147215,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,2831803,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,89250,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,16068156,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,430065028,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,69065526,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,2688,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,1885376,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,205396,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,109000,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,6072337,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,3190345,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,2176197,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,1955321,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,224157,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,13713940,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,43555034,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,4262724,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,17049561,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,1165313,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,4001158,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,151448577,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,5151823,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,557402283,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,4313217,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,13142945,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,71311094,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,356972185,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,60519371,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,282839087,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,32240528,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,70510042,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,31315082,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,2730476673,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,17552583,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,858602,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,3532973,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,398668336,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,21267056,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,36,Australia,AUS,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,177325218,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,36,Australia,AUS,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,85244,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,251,France,FRA,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,127285770,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,251,France,FRA,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,4580745,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,643,Russian Federation,RUS,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,657034360,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,643,Russian Federation,RUS,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,108000,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,699,India,IND,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,393272,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,699,India,IND,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,441058,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,704,Viet Nam,VNM,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,61125,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,704,Viet Nam,VNM,,,,,,,,25,Pulp and waste paper,1,No Quantity,,,,,,,545566,,,0
