Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,597965511,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,27346162,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,1170614756,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,444408,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,1009327542,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,3280525,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,28475762,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,520424323,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,01,Meat and meat preparations,1,No Quantity,,,,,,,16201376,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,241017471,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,280493,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,72547,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,173614756,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,2911312,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,12088848,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,27259474,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,5154650,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,303794385,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,02,Dairy products and birds’ eggs,1,No Quantity,,,,,,,7997688,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,18543411,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,495048621,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,2527908,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,2005176192,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,255688743,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,3521786988,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,130279279,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,1544889000,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,1085933325,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,03,"Fish (not marine mammals), crustaceans, molluscs and aquatic invertebrates, and preparations thereof",1,No Quantity,,,,,,,3117882224,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,25690592,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,7413391,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,99380354,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,257755665,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,33053683,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,226955484,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,57026423,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,183117780,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,2831040518,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,04,Cereals and cereal preparations,1,No Quantity,,,,,,,64205162,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,32476826,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,517258789,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,5068589,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,1597717227,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,8996451,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,3032266727,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,101686120,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,1220127430,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,833173346,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,05,Vegetables and fruit,1,No Quantity,,,,,,,1878509248,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,25128065,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,29677805,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,8378202,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,66598703,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,10074503,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,131818946,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,113842976,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,66502190,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,76576685,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,06,"Sugars, sugar preparations and honey",1,No Quantity,,,,,,,176457383,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,55949552,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,208122727,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,2552801,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,406472175,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,12506936,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,199251796,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,23232788,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,76339670,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,54761313,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,261482741,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,7586520,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,100411373,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,214526,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,9386636,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,11643578,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,728699466,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,5586467,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,273120882,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,2744898507,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,438776927,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,399056407,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,64370281,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,43667708,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,451567229,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,97014368,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,326088989,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,196917571,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,269563647,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,436767885,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,437934577,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,11,Beverages,1,No Quantity,,,,,,,229034114,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,11,Beverages,1,No Quantity,,,,,,,10165965,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,11,Beverages,1,No Quantity,,,,,,,37652911,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,11,Beverages,1,No Quantity,,,,,,,1324082525,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,11,Beverages,1,No Quantity,,,,,,,34049321,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,11,Beverages,1,No Quantity,,,,,,,28555969,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,11,Beverages,1,No Quantity,,,,,,,108268792,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,11,Beverages,1,No Quantity,,,,,,,56115691,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,11,Beverages,1,No Quantity,,,,,,,131603961,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,11,Beverages,1,No Quantity,,,,,,,48076523,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,13272057,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,18911428,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,79215859,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,309491793,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,42500186,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,31539501,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,17604515,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,16240314,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,197206620,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,8560165,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,734040,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,1076964,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,51066,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,191925,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,12528757,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,3009,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,1553599,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,1317607389,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,6611,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,451352,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,12299634,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,645,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,3849244,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,254133,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,66547324,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,109107,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,169596121,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,12441080798,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,22,Oil-seeds and oleaginous fruits,1,No Quantity,,,,,,,43309999,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,144244304,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,7700621,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,8182099,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,38734859,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,571692466,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,25642672,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,589840163,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,25668386,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,637669952,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,23,Crude rubber (including synthetic and reclaimed),1,No Quantity,,,,,,,43976564,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,168210389,,,0
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,14889647,,,0
S4,2015,2015,2015,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,24,Cork and wood,1,No Quantity,,,,,,,424206,,,0
