Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2010,2010,2010,2,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,1102533186,,,0
S4,2010,2010,2010,2,0,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,130014432,,,0
S4,2010,2010,2010,2,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,11150337,,,0
S4,2010,2010,2010,2,0,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,488612231,,,0
S4,2010,2010,2010,2,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,312787124,,,0
S4,2010,2010,2010,2,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,224930293,,,0
S4,2010,2010,2010,2,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,244335104,,,0
S4,2010,2010,2010,2,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,65991367,,,0
S4,2010,2010,2010,2,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,80387757,,,0
S4,2010,2010,2010,2,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,114318299,,,0
S4,2010,2010,2010,2,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,381671640,,,0
S4,2010,2010,2010,2,0,2,Export,462,Maldives,MDV,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,2798127,,,0
S4,2010,2010,2010,2,0,2,Export,466,Mali,MLI,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,1808032,,,0
S4,2010,2010,2010,2,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,14321633,,,0
S4,2010,2010,2010,2,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,13186987,,,0
S4,2010,2010,2010,2,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,3412909758,,,0
S4,2010,2010,2010,2,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,559661850,,,0
S4,2010,2010,2010,2,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,33481698,,,0
S4,2010,2010,2010,2,0,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,27638962,,,0
S4,2010,2010,2010,2,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,873538654,,,0
S4,2010,2010,2010,2,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,7985,,,0
S4,2010,2010,2010,2,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,6114037249,,,0
S4,2010,2010,2010,2,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,242965,,,0
S4,2010,2010,2010,2,0,2,Export,540,New Caledonia,NCL,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,513743712,,,0
S4,2010,2010,2010,2,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,275900383,,,4
S4,2010,2010,2010,2,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,25063885,,,0
S4,2010,2010,2010,2,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,240431129,,,0
S4,2010,2010,2010,2,0,2,Export,566,Nigeria,NGA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,8747680,,,0
S4,2010,2010,2010,2,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,576981306,,,0
S4,2010,2010,2010,2,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,216703128,,,0
S4,2010,2010,2010,2,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,69489938,,,0
S4,2010,2010,2010,2,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,29462326,,,0
S4,2010,2010,2010,2,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,10324009478,,,4
S4,2010,2010,2010,2,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,1364190372,,,0
S4,2010,2010,2010,2,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,950023294,,,0
S4,2010,2010,2010,2,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,1349548934,,,0
S4,2010,2010,2010,2,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,3228258148,,,0
S4,2010,2010,2010,2,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,98663878,,,0
S4,2010,2010,2010,2,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,432476,,,0
S4,2010,2010,2010,2,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,158408198,,,0
S4,2010,2010,2010,2,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,27873718,,,0
S4,2010,2010,2010,2,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,241342765,,,0
S4,2010,2010,2010,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,8474893991,,,0
S4,2010,2010,2010,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,802234729,,,4
S4,2010,2010,2010,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,,,535653364,,,4
S4,2010,2010,2010,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,168870138,,,0
S4,2010,2010,2010,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,364512130,,,0
S4,2010,2010,2010,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,10908622177,,,4
S4,2010,2010,2010,2,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,,,752430606,,,4
S4,2010,2010,2010,2,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,2113431092,,,0
S4,2010,2010,2010,2,0,2,Export,736,Fmr Sudan,SDN,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,24603695,,,0
S4,2010,2010,2010,2,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,4598207,,,0
S4,2010,2010,2010,2,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,6341307,,,4
S4,2010,2010,2010,2,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,3964087896,,,0
S4,2010,2010,2010,2,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,1387954696,,,0
S4,2010,2010,2010,2,0,2,Export,760,Syria,SYR,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,4993574,,,0
S4,2010,2010,2010,2,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,754703705,,,0
S4,2010,2010,2010,2,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,38820,,,0
S4,2010,2010,2010,2,0,2,Export,776,Tonga,TON,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,120442,,,0
S4,2010,2010,2010,2,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,566274893,,,0
S4,2010,2010,2010,2,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,48338826,,,0
S4,2010,2010,2010,2,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,1567313118,,,0
S4,2010,2010,2010,2,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,5633890,,,0
S4,2010,2010,2010,2,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,203447773,,,0
S4,2010,2010,2010,2,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,26142458,,,0
S4,2010,2010,2010,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,6242695546,,,0
S4,2010,2010,2010,2,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,971458596,,,0
S4,2010,2010,2010,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,28584371054,,,0
S4,2010,2010,2010,2,0,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,5270825,,,0
S4,2010,2010,2010,2,0,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,7821122,,,0
S4,2010,2010,2010,2,0,2,Export,882,Samoa,WSM,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,189752,,,0
S4,2010,2010,2010,2,0,2,Export,887,Yemen,YEM,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,,,,,,,6882175,,,0
S4,2010,2010,2010,2,0,2,Export,894,Zambia,ZMB,0,World,WLD,,,,,,,,28,Metalliferous ores and metal scrap,1,No Quantity,0,,,,0,,364364969,,,4
S4,2010,2010,2010,2,0,2,Export,8,Albania,ALB,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,176144883,,,0
S4,2010,2010,2010,2,0,2,Export,12,Algeria,DZA,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,33620011731,,,0
S4,2010,2010,2010,2,0,2,Export,20,Andorra,AND,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,1584,,,0
S4,2010,2010,2010,2,0,2,Export,24,Angola,AGO,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,51511230653,,,0
S4,2010,2010,2010,2,0,2,Export,31,Azerbaijan,AZE,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,19790938894,,,0
S4,2010,2010,2010,2,0,2,Export,32,Argentina,ARG,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,4273222483,,,0
S4,2010,2010,2010,2,0,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,11921187305,,,0
S4,2010,2010,2010,2,0,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,1847423290,,,0
S4,2010,2010,2010,2,0,2,Export,44,Bahamas,BHS,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,159707263,,,0
S4,2010,2010,2010,2,0,2,Export,48,Bahrain,BHR,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,11514566450,,,0
S4,2010,2010,2010,2,0,2,Export,50,Bangladesh,BGD,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,360251955,,,0
S4,2010,2010,2010,2,0,2,Export,51,Armenia,ARM,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,151555,,,0
S4,2010,2010,2010,2,0,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,27123111234,,,0
S4,2010,2010,2010,2,0,2,Export,64,Bhutan,BTN,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,31342,,,0
S4,2010,2010,2010,2,0,2,Export,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,0,,,,0,,217084017,,,0
S4,2010,2010,2010,2,0,2,Export,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,33,"Petroleum, petroleum products and related materials",1,No Quantity,,,,,,,172765000,,,0
