Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2015,2015,2015,2,0,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,2437807218,,,4
S4,2015,2015,2015,2,0,2,Export,140,Central African Rep.,CAF,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,507,,,0
S4,2015,2015,2015,2,0,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,5153281,,,0
S4,2015,2015,2015,2,0,2,Export,152,Chile,CHL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,37186011,,,4
S4,2015,2015,2015,2,0,2,Export,156,China,CHN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,189905819370,,,0
S4,2015,2015,2015,2,0,2,Export,170,Colombia,COL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,14931173,,,0
S4,2015,2015,2015,2,0,2,Export,174,Comoros,COM,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,3097,,,0
S4,2015,2015,2015,2,0,2,Export,178,Congo,COG,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,376369,,,0
S4,2015,2015,2015,2,0,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,12127806,,,0
S4,2015,2015,2015,2,0,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,75365192,,,0
S4,2015,2015,2015,2,0,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,8290844,,,4
S4,2015,2015,2015,2,0,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,10746770910,,,0
S4,2015,2015,2015,2,0,2,Export,204,Benin,BEN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,142595,,,0
S4,2015,2015,2015,2,0,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,1508890207,,,0
S4,2015,2015,2015,2,0,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,19670036,,,0
S4,2015,2015,2015,2,0,2,Export,218,Ecuador,ECU,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,5342445,,,0
S4,2015,2015,2015,2,0,2,Export,222,El Salvador,SLV,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,5212524,,,4
S4,2015,2015,2015,2,0,2,Export,231,Ethiopia,ETH,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,575864,,,0
S4,2015,2015,2015,2,0,2,Export,233,Estonia,EST,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,61701349,,,0
S4,2015,2015,2015,2,0,2,Export,242,Fiji,FJI,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,899511,,,0
S4,2015,2015,2015,2,0,2,Export,246,Finland,FIN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,355816423,,,0
S4,2015,2015,2015,2,0,2,Export,251,France,FRA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,4048388235,,,0
S4,2015,2015,2015,2,0,2,Export,258,French Polynesia,PYF,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,238739,,,0
S4,2015,2015,2015,2,0,2,Export,268,Georgia,GEO,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,4616015,,,0
S4,2015,2015,2015,2,0,2,Export,270,Gambia,GMB,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,370,,,0
S4,2015,2015,2015,2,0,2,Export,275,State of Palestine,PSE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,2537670,,,0
S4,2015,2015,2015,2,0,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,23261560081,,,4
S4,2015,2015,2015,2,0,2,Export,288,Ghana,GHA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,5297089,,,0
S4,2015,2015,2015,2,0,2,Export,296,Kiribati,KIR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,278,,,0
S4,2015,2015,2015,2,0,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,534911680,,,0
S4,2015,2015,2015,2,0,2,Export,304,Greenland,GRL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,143184,,,0
S4,2015,2015,2015,2,0,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,8258525,,,0
S4,2015,2015,2015,2,0,2,Export,324,Guinea,GIN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,169652,,,0
S4,2015,2015,2015,2,0,2,Export,328,Guyana,GUY,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,247733,,,0
S4,2015,2015,2015,2,0,2,Export,340,Honduras,HND,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,2166350,,,0
S4,2015,2015,2015,2,0,2,Export,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,50862653937,,,0
S4,2015,2015,2015,2,0,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,3929866274,,,0
S4,2015,2015,2015,2,0,2,Export,352,Iceland,ISL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,4887131,,,0
S4,2015,2015,2015,2,0,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,1945057358,,,0
S4,2015,2015,2015,2,0,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,4670637710,,,4
S4,2015,2015,2015,2,0,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,1056280000,,,0
S4,2015,2015,2015,2,0,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,2799722030,,,4
S4,2015,2015,2015,2,0,2,Export,384,Côte d'Ivoire,CIV,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,1180256,,,4
S4,2015,2015,2015,2,0,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,1690415,,,0
S4,2015,2015,2015,2,0,2,Export,392,Japan,JPN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,13348988357,,,0
S4,2015,2015,2015,2,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,23041181,,,0
S4,2015,2015,2015,2,0,2,Export,400,Jordan,JOR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,34339176,,,0
S4,2015,2015,2015,2,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,11170102015,,,0
S4,2015,2015,2015,2,0,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,13703378,,,0
S4,2015,2015,2015,2,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,358650,,,0
S4,2015,2015,2015,2,0,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,959360,,,0
S4,2015,2015,2015,2,0,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,7306328,,,4
S4,2015,2015,2015,2,0,2,Export,426,Lesotho,LSO,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,140698,,,4
S4,2015,2015,2015,2,0,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,182183613,,,4
S4,2015,2015,2015,2,0,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,308482705,,,0
S4,2015,2015,2015,2,0,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,69476811,,,0
S4,2015,2015,2015,2,0,2,Export,446,"China, Macao SAR",MAC,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,9178327,,,0
S4,2015,2015,2015,2,0,2,Export,450,Madagascar,MDG,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,563270,,,0
S4,2015,2015,2015,2,0,2,Export,454,Malawi,MWI,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,962728,,,0
S4,2015,2015,2015,2,0,2,Export,458,Malaysia,MYS,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,13335795997,,,0
S4,2015,2015,2015,2,0,2,Export,470,Malta,MLT,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,12202438,,,0
S4,2015,2015,2015,2,0,2,Export,480,Mauritius,MUS,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,15699885,,,0
S4,2015,2015,2015,2,0,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,20906917696,,,4
S4,2015,2015,2015,2,0,2,Export,490,"Other Asia, nes",,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,9446879696,,,0
S4,2015,2015,2015,2,0,2,Export,496,Mongolia,MNG,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,515677,,,0
S4,2015,2015,2015,2,0,2,Export,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,923312,,,0
S4,2015,2015,2015,2,0,2,Export,499,Montenegro,MNE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,750405,,,0
S4,2015,2015,2015,2,0,2,Export,504,Morocco,MAR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,38121446,,,0
S4,2015,2015,2015,2,0,2,Export,508,Mozambique,MOZ,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,300608,,,0
S4,2015,2015,2015,2,0,2,Export,512,Oman,OMN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,4527224,,,0
S4,2015,2015,2015,2,0,2,Export,516,Namibia,NAM,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,4137620,,,0
S4,2015,2015,2015,2,0,2,Export,524,Nepal,NPL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,133,,,0
S4,2015,2015,2015,2,0,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,25515422794,,,4
S4,2015,2015,2015,2,0,2,Export,533,Aruba,ABW,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,153092,,,0
S4,2015,2015,2015,2,0,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,104987167,,,4
S4,2015,2015,2015,2,0,2,Export,558,Nicaragua,NIC,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,818361,,,0
S4,2015,2015,2015,2,0,2,Export,562,Niger,NER,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,40721,,,0
S4,2015,2015,2015,2,0,2,Export,579,Norway,NOR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,310784467,,,0
S4,2015,2015,2015,2,0,2,Export,585,Palau,PLW,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,50186,,,0
S4,2015,2015,2015,2,0,2,Export,586,Pakistan,PAK,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,16012484,,,0
S4,2015,2015,2015,2,0,2,Export,591,Panama,PAN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,233614484,,,0
S4,2015,2015,2015,2,0,2,Export,600,Paraguay,PRY,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,1039821,,,4
S4,2015,2015,2015,2,0,2,Export,604,Peru,PER,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,11563879,,,0
S4,2015,2015,2015,2,0,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,4518677027,,,0
S4,2015,2015,2015,2,0,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,250516204,,,4
S4,2015,2015,2015,2,0,2,Export,634,Qatar,QAT,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,15095968,,,0
S4,2015,2015,2015,2,0,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,275410204,,,0
S4,2015,2015,2015,2,0,2,Export,643,Russian Federation,RUS,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,1635938787,,,0
S4,2015,2015,2015,2,0,2,Export,646,Rwanda,RWA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,325692,,,0
S4,2015,2015,2015,2,0,2,Export,659,Saint Kitts and Nevis,KNA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,29378,,,4
S4,2015,2015,2015,2,0,2,Export,662,Saint Lucia,LCA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,310212,,,0
S4,2015,2015,2015,2,0,2,Export,670,Saint Vincent and the Grenadines,VCT,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,36868,,,0
S4,2015,2015,2015,2,0,2,Export,678,Sao Tome and Principe,STP,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,3218,,,0
S4,2015,2015,2015,2,0,2,Export,682,Saudi Arabia,SAU,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,127767721,,,0
S4,2015,2015,2015,2,0,2,Export,686,Senegal,SEN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,638846,,,0
S4,2015,2015,2015,2,0,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,94662563,,,0
S4,2015,2015,2015,2,0,2,Export,690,Seychelles,SYC,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,88039,,,0
S4,2015,2015,2015,2,0,2,Export,694,Sierra Leone,SLE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,105182,,,0
S4,2015,2015,2015,2,0,2,Export,699,India,IND,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,588398399,,,0
S4,2015,2015,2015,2,0,2,Export,702,Singapore,SGP,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,20652127715,,,4
S4,2015,2015,2015,2,0,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,1318183440,,,4
S4,2015,2015,2015,2,0,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,7781073555,,,0
S4,2015,2015,2015,2,0,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,116073427,,,0
S4,2015,2015,2015,2,0,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,368372931,,,4
S4,2015,2015,2015,2,0,2,Export,716,Zimbabwe,ZWE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,1098083,,,4
S4,2015,2015,2015,2,0,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,1084859128,,,4
S4,2015,2015,2015,2,0,2,Export,729,Sudan,SDN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,35000,,,0
S4,2015,2015,2015,2,0,2,Export,740,Suriname,SUR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,351347,,,0
S4,2015,2015,2015,2,0,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,740373,,,4
S4,2015,2015,2015,2,0,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,1915953757,,,0
S4,2015,2015,2015,2,0,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,948617208,,,0
S4,2015,2015,2015,2,0,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,18054049992,,,4
S4,2015,2015,2015,2,0,2,Export,768,Togo,TGO,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,665002,,,0
S4,2015,2015,2015,2,0,2,Export,780,Trinidad and Tobago,TTO,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,2467429,,,0
S4,2015,2015,2015,2,0,2,Export,784,United Arab Emirates,ARE,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,1766965478,,,0
S4,2015,2015,2015,2,0,2,Export,788,Tunisia,TUN,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,73216253,,,0
S4,2015,2015,2015,2,0,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,185047260,,,0
S4,2015,2015,2015,2,0,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,7789551,,,0
S4,2015,2015,2015,2,0,2,Export,804,Ukraine,UKR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,43300787,,,0
S4,2015,2015,2015,2,0,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,0,,4506553,,,4
S4,2015,2015,2015,2,0,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,0,,,,,,1526336,,,4
S4,2015,2015,2015,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,7467565475,,,0
S4,2015,2015,2015,2,0,2,Export,834,United Rep. of Tanzania,TZA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,2199662,,,0
S4,2015,2015,2015,2,0,2,Export,842,USA,USA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,47035672526,,,0
S4,2015,2015,2015,2,0,2,Export,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,75,Office machines and automatic data-processing machines,1,No Quantity,,,,,,,85746,,,0
