Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,42978504,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,45253969,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,07,"Coffee, tea, cocoa, spices, and manufactures thereof",1,No Quantity,,,,,,,188733119,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,1769844,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,40426569,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,436153,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,7356817,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,10091416,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,587751197,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,3419044,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,253253642,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,1003541642,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,08,Feeding stuff for animals (not including unmilled cereals),1,No Quantity,,,,,,,427033580,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,23343607,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,26988725,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,22705010,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,307626927,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,112177059,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,317752363,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,42007490,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,189213782,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,151924617,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,09,Miscellaneous edible products and preparations,1,No Quantity,,,,,,,192791401,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,11,Beverages,1,No Quantity,,,,,,,40489676,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,11,Beverages,1,No Quantity,,,,,,,2445077,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,11,Beverages,1,No Quantity,,,,,,,4975623,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,11,Beverages,1,No Quantity,,,,,,,583706657,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,11,Beverages,1,No Quantity,,,,,,,17898601,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,11,Beverages,1,No Quantity,,,,,,,35008429,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,11,Beverages,1,No Quantity,,,,,,,28447285,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,11,Beverages,1,No Quantity,,,,,,,9543183,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,11,Beverages,1,No Quantity,,,,,,,47582803,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,11,Beverages,1,No Quantity,,,,,,,21127224,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,2357557,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,35401942,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,16754716,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,184780986,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,2161523,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,26162538,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,5664675,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,23115167,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,842,USA,USA,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,154737629,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,842,USA,USA,,,,,,,,12,Tobacco and tobacco manufactures,1,No Quantity,,,,,,,6713762,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,276,Germany,DEU,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,74789542,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,276,Germany,DEU,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,80239,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,344,"China, Hong Kong SAR",HKG,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,101752,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,392,Japan,JPN,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,7265319,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,392,Japan,JPN,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,4575913,,,0
S4,2010,2010,2010,2,0,1,Import,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,18200,,,0
S4,2010,2010,2010,2,0,2,Export,156,China,CHN,410,Rep. of Korea,KOR,,,,,,,,21,"Hides, skins and furskins, raw",1,No Quantity,,,,,,,224078,,,0
